values,freq,unit,sex,age,geo,time
5997.0,A,NR,T,Y64,BE35,2019
6032.0,A,NR,T,Y64,BE35,2020
6223.0,A,NR,T,Y64,BE35,2021
6358.0,A,NR,T,Y64,BE35,2022
6476.0,A,NR,T,Y64,BE35,2023
6560.0,A,NR,T,Y64,BE35,2024
6727.0,A,NR,T,Y64,BE35,2025
4739.0,A,NR,T,Y65,BE35,1990
4817.0,A,NR,T,Y65,BE35,1991
4746.0,A,NR,T,Y65,BE35,1992
4539.0,A,NR,T,Y65,BE35,1993
4633.0,A,NR,T,Y65,BE35,1994
4600.0,A,NR,T,Y65,BE35,1995
4762.0,A,NR,T,Y65,BE35,1996
4721.0,A,NR,T,Y65,BE35,1997
4514.0,A,NR,T,Y65,BE35,1998
4202.0,A,NR,T,Y65,BE35,1999
4192.0,A,NR,T,Y65,BE35,2000
3971.0,A,NR,T,Y65,BE35,2001
4039.0,A,NR,T,Y65,BE35,2002
4207.0,A,NR,T,Y65,BE35,2003
4300.0,A,NR,T,Y65,BE35,2004
4254.0,A,NR,T,Y65,BE35,2005
3812.0,A,NR,T,Y65,BE35,2006
3371.0,A,NR,T,Y65,BE35,2007
3431.0,A,NR,T,Y65,BE35,2008
3909.0,A,NR,T,Y65,BE35,2009
4033.0,A,NR,T,Y65,BE35,2010
4310.0,A,NR,T,Y65,BE35,2011
5703.0,A,NR,T,Y65,BE35,2012
5914.0,A,NR,T,Y65,BE35,2013
6086.0,A,NR,T,Y65,BE35,2014
5892.0,A,NR,T,Y65,BE35,2015
5862.0,A,NR,T,Y65,BE35,2016
5749.0,A,NR,T,Y65,BE35,2017
5942.0,A,NR,T,Y65,BE35,2018
5984.0,A,NR,T,Y65,BE35,2019
5942.0,A,NR,T,Y65,BE35,2020
5968.0,A,NR,T,Y65,BE35,2021
6161.0,A,NR,T,Y65,BE35,2022
6292.0,A,NR,T,Y65,BE35,2023
6407.0,A,NR,T,Y65,BE35,2024
6505.0,A,NR,T,Y65,BE35,2025
4555.0,A,NR,T,Y66,BE35,1990
4649.0,A,NR,T,Y66,BE35,1991
4731.0,A,NR,T,Y66,BE35,1992
4689.0,A,NR,T,Y66,BE35,1993
4451.0,A,NR,T,Y66,BE35,1994
4541.0,A,NR,T,Y66,BE35,1995
4510.0,A,NR,T,Y66,BE35,1996
4684.0,A,NR,T,Y66,BE35,1997
4645.0,A,NR,T,Y66,BE35,1998
4433.0,A,NR,T,Y66,BE35,1999
4153.0,A,NR,T,Y66,BE35,2000
4159.0,A,NR,T,Y66,BE35,2001
3915.0,A,NR,T,Y66,BE35,2002
4002.0,A,NR,T,Y66,BE35,2003
4150.0,A,NR,T,Y66,BE35,2004
4236.0,A,NR,T,Y66,BE35,2005
4176.0,A,NR,T,Y66,BE35,2006
3771.0,A,NR,T,Y66,BE35,2007
3346.0,A,NR,T,Y66,BE35,2008
3402.0,A,NR,T,Y66,BE35,2009
3852.0,A,NR,T,Y66,BE35,2010
3997.0,A,NR,T,Y66,BE35,2011
4270.0,A,NR,T,Y66,BE35,2012
5624.0,A,NR,T,Y66,BE35,2013
5837.0,A,NR,T,Y66,BE35,2014
6021.0,A,NR,T,Y66,BE35,2015
5837.0,A,NR,T,Y66,BE35,2016
5772.0,A,NR,T,Y66,BE35,2017
5673.0,A,NR,T,Y66,BE35,2018
5855.0,A,NR,T,Y66,BE35,2019
5886.0,A,NR,T,Y66,BE35,2020
5878.0,A,NR,T,Y66,BE35,2021
5917.0,A,NR,T,Y66,BE35,2022
6110.0,A,NR,T,Y66,BE35,2023
6201.0,A,NR,T,Y66,BE35,2024
6353.0,A,NR,T,Y66,BE35,2025
4593.0,A,NR,T,Y67,BE35,1990
4457.0,A,NR,T,Y67,BE35,1991
4572.0,A,NR,T,Y67,BE35,1992
4651.0,A,NR,T,Y67,BE35,1993
4587.0,A,NR,T,Y67,BE35,1994
4354.0,A,NR,T,Y67,BE35,1995
4456.0,A,NR,T,Y67,BE35,1996
4432.0,A,NR,T,Y67,BE35,1997
4585.0,A,NR,T,Y67,BE35,1998
4559.0,A,NR,T,Y67,BE35,1999
4377.0,A,NR,T,Y67,BE35,2000
4104.0,A,NR,T,Y67,BE35,2001
4088.0,A,NR,T,Y67,BE35,2002
3873.0,A,NR,T,Y67,BE35,2003
3972.0,A,NR,T,Y67,BE35,2004
4088.0,A,NR,T,Y67,BE35,2005
4170.0,A,NR,T,Y67,BE35,2006
4128.0,A,NR,T,Y67,BE35,2007
3733.0,A,NR,T,Y67,BE35,2008
3294.0,A,NR,T,Y67,BE35,2009
3354.0,A,NR,T,Y67,BE35,2010
3803.0,A,NR,T,Y67,BE35,2011
3947.0,A,NR,T,Y67,BE35,2012
4203.0,A,NR,T,Y67,BE35,2013
5574.0,A,NR,T,Y67,BE35,2014
5743.0,A,NR,T,Y67,BE35,2015
5940.0,A,NR,T,Y67,BE35,2016
5754.0,A,NR,T,Y67,BE35,2017
5691.0,A,NR,T,Y67,BE35,2018
5593.0,A,NR,T,Y67,BE35,2019
5779.0,A,NR,T,Y67,BE35,2020
5823.0,A,NR,T,Y67,BE35,2021
5776.0,A,NR,T,Y67,BE35,2022
5848.0,A,NR,T,Y67,BE35,2023
6028.0,A,NR,T,Y67,BE35,2024
6137.0,A,NR,T,Y67,BE35,2025
4452.0,A,NR,T,Y68,BE35,1990
4499.0,A,NR,T,Y68,BE35,1991
4357.0,A,NR,T,Y68,BE35,1992
4485.0,A,NR,T,Y68,BE35,1993
4557.0,A,NR,T,Y68,BE35,1994
4489.0,A,NR,T,Y68,BE35,1995
4267.0,A,NR,T,Y68,BE35,1996
4373.0,A,NR,T,Y68,BE35,1997
4346.0,A,NR,T,Y68,BE35,1998
4482.0,A,NR,T,Y68,BE35,1999
4485.0,A,NR,T,Y68,BE35,2000
4296.0,A,NR,T,Y68,BE35,2001
4051.0,A,NR,T,Y68,BE35,2002
4021.0,A,NR,T,Y68,BE35,2003
3803.0,A,NR,T,Y68,BE35,2004
3919.0,A,NR,T,Y68,BE35,2005
4022.0,A,NR,T,Y68,BE35,2006
4087.0,A,NR,T,Y68,BE35,2007
4088.0,A,NR,T,Y68,BE35,2008
3683.0,A,NR,T,Y68,BE35,2009
3252.0,A,NR,T,Y68,BE35,2010
3322.0,A,NR,T,Y68,BE35,2011
3739.0,A,NR,T,Y68,BE35,2012
3902.0,A,NR,T,Y68,BE35,2013
4119.0,A,NR,T,Y68,BE35,2014
5492.0,A,NR,T,Y68,BE35,2015
5657.0,A,NR,T,Y68,BE35,2016
5864.0,A,NR,T,Y68,BE35,2017
5652.0,A,NR,T,Y68,BE35,2018
5611.0,A,NR,T,Y68,BE35,2019
5546.0,A,NR,T,Y68,BE35,2020
5692.0,A,NR,T,Y68,BE35,2021
5746.0,A,NR,T,Y68,BE35,2022
5697.0,A,NR,T,Y68,BE35,2023
5775.0,A,NR,T,Y68,BE35,2024
5938.0,A,NR,T,Y68,BE35,2025
4375.0,A,NR,T,Y69,BE35,1990
4328.0,A,NR,T,Y69,BE35,1991
4384.0,A,NR,T,Y69,BE35,1992
4276.0,A,NR,T,Y69,BE35,1993
4362.0,A,NR,T,Y69,BE35,1994
4478.0,A,NR,T,Y69,BE35,1995
4368.0,A,NR,T,Y69,BE35,1996
4177.0,A,NR,T,Y69,BE35,1997
4285.0,A,NR,T,Y69,BE35,1998
4275.0,A,NR,T,Y69,BE35,1999
4406.0,A,NR,T,Y69,BE35,2000
4385.0,A,NR,T,Y69,BE35,2001
4224.0,A,NR,T,Y69,BE35,2002
3982.0,A,NR,T,Y69,BE35,2003
3948.0,A,NR,T,Y69,BE35,2004
3757.0,A,NR,T,Y69,BE35,2005
3863.0,A,NR,T,Y69,BE35,2006
3963.0,A,NR,T,Y69,BE35,2007
4035.0,A,NR,T,Y69,BE35,2008
4029.0,A,NR,T,Y69,BE35,2009
3605.0,A,NR,T,Y69,BE35,2010
3213.0,A,NR,T,Y69,BE35,2011
3266.0,A,NR,T,Y69,BE35,2012
3678.0,A,NR,T,Y69,BE35,2013
3837.0,A,NR,T,Y69,BE35,2014
4050.0,A,NR,T,Y69,BE35,2015
5411.0,A,NR,T,Y69,BE35,2016
5554.0,A,NR,T,Y69,BE35,2017
5738.0,A,NR,T,Y69,BE35,2018
5574.0,A,NR,T,Y69,BE35,2019
5539.0,A,NR,T,Y69,BE35,2020
5444.0,A,NR,T,Y69,BE35,2021
5605.0,A,NR,T,Y69,BE35,2022
5658.0,A,NR,T,Y69,BE35,2023
5623.0,A,NR,T,Y69,BE35,2024
5666.0,A,NR,T,Y69,BE35,2025
3113.0,A,NR,T,Y70,BE35,1990
4275.0,A,NR,T,Y70,BE35,1991
4204.0,A,NR,T,Y70,BE35,1992
4258.0,A,NR,T,Y70,BE35,1993
4164.0,A,NR,T,Y70,BE35,1994
4241.0,A,NR,T,Y70,BE35,1995
4368.0,A,NR,T,Y70,BE35,1996
4246.0,A,NR,T,Y70,BE35,1997
4072.0,A,NR,T,Y70,BE35,1998
4168.0,A,NR,T,Y70,BE35,1999
4174.0,A,NR,T,Y70,BE35,2000
4284.0,A,NR,T,Y70,BE35,2001
4287.0,A,NR,T,Y70,BE35,2002
4132.0,A,NR,T,Y70,BE35,2003
3889.0,A,NR,T,Y70,BE35,2004
3866.0,A,NR,T,Y70,BE35,2005
3665.0,A,NR,T,Y70,BE35,2006
3800.0,A,NR,T,Y70,BE35,2007
3893.0,A,NR,T,Y70,BE35,2008
3990.0,A,NR,T,Y70,BE35,2009
3969.0,A,NR,T,Y70,BE35,2010
3538.0,A,NR,T,Y70,BE35,2011
3167.0,A,NR,T,Y70,BE35,2012
3202.0,A,NR,T,Y70,BE35,2013
3589.0,A,NR,T,Y70,BE35,2014
3756.0,A,NR,T,Y70,BE35,2015
3982.0,A,NR,T,Y70,BE35,2016
5297.0,A,NR,T,Y70,BE35,2017
5472.0,A,NR,T,Y70,BE35,2018
5667.0,A,NR,T,Y70,BE35,2019
5449.0,A,NR,T,Y70,BE35,2020
5455.0,A,NR,T,Y70,BE35,2021
5322.0,A,NR,T,Y70,BE35,2022
5520.0,A,NR,T,Y70,BE35,2023
5572.0,A,NR,T,Y70,BE35,2024
5505.0,A,NR,T,Y70,BE35,2025
2330.0,A,NR,T,Y71,BE35,1990
3035.0,A,NR,T,Y71,BE35,1991
4146.0,A,NR,T,Y71,BE35,1992
4097.0,A,NR,T,Y71,BE35,1993
4116.0,A,NR,T,Y71,BE35,1994
4054.0,A,NR,T,Y71,BE35,1995
4120.0,A,NR,T,Y71,BE35,1996
4233.0,A,NR,T,Y71,BE35,1997
4125.0,A,NR,T,Y71,BE35,1998
3966.0,A,NR,T,Y71,BE35,1999
4074.0,A,NR,T,Y71,BE35,2000
4033.0,A,NR,T,Y71,BE35,2001
4190.0,A,NR,T,Y71,BE35,2002
4185.0,A,NR,T,Y71,BE35,2003
4044.0,A,NR,T,Y71,BE35,2004
3792.0,A,NR,T,Y71,BE35,2005
3788.0,A,NR,T,Y71,BE35,2006
3572.0,A,NR,T,Y71,BE35,2007
3747.0,A,NR,T,Y71,BE35,2008
3794.0,A,NR,T,Y71,BE35,2009
3903.0,A,NR,T,Y71,BE35,2010
3905.0,A,NR,T,Y71,BE35,2011
3486.0,A,NR,T,Y71,BE35,2012
3109.0,A,NR,T,Y71,BE35,2013
3157.0,A,NR,T,Y71,BE35,2014
3510.0,A,NR,T,Y71,BE35,2015
3681.0,A,NR,T,Y71,BE35,2016
3901.0,A,NR,T,Y71,BE35,2017
5203.0,A,NR,T,Y71,BE35,2018
5371.0,A,NR,T,Y71,BE35,2019
5541.0,A,NR,T,Y71,BE35,2020
5365.0,A,NR,T,Y71,BE35,2021
5342.0,A,NR,T,Y71,BE35,2022
5241.0,A,NR,T,Y71,BE35,2023
5411.0,A,NR,T,Y71,BE35,2024
5464.0,A,NR,T,Y71,BE35,2025
2100.0,A,NR,T,Y72,BE35,1990
2269.0,A,NR,T,Y72,BE35,1991
2927.0,A,NR,T,Y72,BE35,1992
4032.0,A,NR,T,Y72,BE35,1993
3974.0,A,NR,T,Y72,BE35,1994
3957.0,A,NR,T,Y72,BE35,1995
3934.0,A,NR,T,Y72,BE35,1996
3981.0,A,NR,T,Y72,BE35,1997
4105.0,A,NR,T,Y72,BE35,1998
4014.0,A,NR,T,Y72,BE35,1999
3824.0,A,NR,T,Y72,BE35,2000
3979.0,A,NR,T,Y72,BE35,2001
3942.0,A,NR,T,Y72,BE35,2002
4100.0,A,NR,T,Y72,BE35,2003
4072.0,A,NR,T,Y72,BE35,2004
3939.0,A,NR,T,Y72,BE35,2005
3688.0,A,NR,T,Y72,BE35,2006
3701.0,A,NR,T,Y72,BE35,2007
3497.0,A,NR,T,Y72,BE35,2008
3647.0,A,NR,T,Y72,BE35,2009
3713.0,A,NR,T,Y72,BE35,2010
3818.0,A,NR,T,Y72,BE35,2011
3836.0,A,NR,T,Y72,BE35,2012
3407.0,A,NR,T,Y72,BE35,2013
3039.0,A,NR,T,Y72,BE35,2014
3091.0,A,NR,T,Y72,BE35,2015
3435.0,A,NR,T,Y72,BE35,2016
3623.0,A,NR,T,Y72,BE35,2017
3827.0,A,NR,T,Y72,BE35,2018
5104.0,A,NR,T,Y72,BE35,2019
5265.0,A,NR,T,Y72,BE35,2020
5418.0,A,NR,T,Y72,BE35,2021
5260.0,A,NR,T,Y72,BE35,2022
5240.0,A,NR,T,Y72,BE35,2023
5142.0,A,NR,T,Y72,BE35,2024
5314.0,A,NR,T,Y72,BE35,2025
2279.0,A,NR,T,Y73,BE35,1990
2024.0,A,NR,T,Y73,BE35,1991
2180.0,A,NR,T,Y73,BE35,1992
2842.0,A,NR,T,Y73,BE35,1993
3910.0,A,NR,T,Y73,BE35,1994
3845.0,A,NR,T,Y73,BE35,1995
3831.0,A,NR,T,Y73,BE35,1996
3807.0,A,NR,T,Y73,BE35,1997
3861.0,A,NR,T,Y73,BE35,1998
3996.0,A,NR,T,Y73,BE35,1999
3900.0,A,NR,T,Y73,BE35,2000
3723.0,A,NR,T,Y73,BE35,2001
3841.0,A,NR,T,Y73,BE35,2002
3831.0,A,NR,T,Y73,BE35,2003
3998.0,A,NR,T,Y73,BE35,2004
3951.0,A,NR,T,Y73,BE35,2005
3844.0,A,NR,T,Y73,BE35,2006
3591.0,A,NR,T,Y73,BE35,2007
3625.0,A,NR,T,Y73,BE35,2008
3407.0,A,NR,T,Y73,BE35,2009
3559.0,A,NR,T,Y73,BE35,2010
3638.0,A,NR,T,Y73,BE35,2011
3732.0,A,NR,T,Y73,BE35,2012
3765.0,A,NR,T,Y73,BE35,2013
3340.0,A,NR,T,Y73,BE35,2014
2966.0,A,NR,T,Y73,BE35,2015
3026.0,A,NR,T,Y73,BE35,2016
3354.0,A,NR,T,Y73,BE35,2017
3534.0,A,NR,T,Y73,BE35,2018
3734.0,A,NR,T,Y73,BE35,2019
5000.0,A,NR,T,Y73,BE35,2020
5132.0,A,NR,T,Y73,BE35,2021
5319.0,A,NR,T,Y73,BE35,2022
5159.0,A,NR,T,Y73,BE35,2023
5134.0,A,NR,T,Y73,BE35,2024
5022.0,A,NR,T,Y73,BE35,2025
2599.0,A,NR,T,Y74,BE35,1990
2213.0,A,NR,T,Y74,BE35,1991
1928.0,A,NR,T,Y74,BE35,1992
2116.0,A,NR,T,Y74,BE35,1993
2720.0,A,NR,T,Y74,BE35,1994
3779.0,A,NR,T,Y74,BE35,1995
3706.0,A,NR,T,Y74,BE35,1996
3695.0,A,NR,T,Y74,BE35,1997
3675.0,A,NR,T,Y74,BE35,1998
3714.0,A,NR,T,Y74,BE35,1999
3875.0,A,NR,T,Y74,BE35,2000
3778.0,A,NR,T,Y74,BE35,2001
3599.0,A,NR,T,Y74,BE35,2002
3719.0,A,NR,T,Y74,BE35,2003
3722.0,A,NR,T,Y74,BE35,2004
3880.0,A,NR,T,Y74,BE35,2005
3845.0,A,NR,T,Y74,BE35,2006
3755.0,A,NR,T,Y74,BE35,2007
3494.0,A,NR,T,Y74,BE35,2008
3535.0,A,NR,T,Y74,BE35,2009
3321.0,A,NR,T,Y74,BE35,2010
3489.0,A,NR,T,Y74,BE35,2011
3543.0,A,NR,T,Y74,BE35,2012
3633.0,A,NR,T,Y74,BE35,2013
3649.0,A,NR,T,Y74,BE35,2014
3257.0,A,NR,T,Y74,BE35,2015
2896.0,A,NR,T,Y74,BE35,2016
2953.0,A,NR,T,Y74,BE35,2017
3258.0,A,NR,T,Y74,BE35,2018
3449.0,A,NR,T,Y74,BE35,2019
3635.0,A,NR,T,Y74,BE35,2020
4849.0,A,NR,T,Y74,BE35,2021
4987.0,A,NR,T,Y74,BE35,2022
5167.0,A,NR,T,Y74,BE35,2023
5012.0,A,NR,T,Y74,BE35,2024
5029.0,A,NR,T,Y74,BE35,2025
2982.0,A,NR,T,Y75,BE35,1990
2501.0,A,NR,T,Y75,BE35,1991
2128.0,A,NR,T,Y75,BE35,1992
1852.0,A,NR,T,Y75,BE35,1993
2014.0,A,NR,T,Y75,BE35,1994
2614.0,A,NR,T,Y75,BE35,1995
3609.0,A,NR,T,Y75,BE35,1996
3563.0,A,NR,T,Y75,BE35,1997
3562.0,A,NR,T,Y75,BE35,1998
3537.0,A,NR,T,Y75,BE35,1999
3579.0,A,NR,T,Y75,BE35,2000
3724.0,A,NR,T,Y75,BE35,2001
3659.0,A,NR,T,Y75,BE35,2002
3517.0,A,NR,T,Y75,BE35,2003
3590.0,A,NR,T,Y75,BE35,2004
3605.0,A,NR,T,Y75,BE35,2005
3739.0,A,NR,T,Y75,BE35,2006
3734.0,A,NR,T,Y75,BE35,2007
3667.0,A,NR,T,Y75,BE35,2008
3383.0,A,NR,T,Y75,BE35,2009
3458.0,A,NR,T,Y75,BE35,2010
3213.0,A,NR,T,Y75,BE35,2011
3370.0,A,NR,T,Y75,BE35,2012
3439.0,A,NR,T,Y75,BE35,2013
3525.0,A,NR,T,Y75,BE35,2014
3558.0,A,NR,T,Y75,BE35,2015
3177.0,A,NR,T,Y75,BE35,2016
2825.0,A,NR,T,Y75,BE35,2017
2862.0,A,NR,T,Y75,BE35,2018
3193.0,A,NR,T,Y75,BE35,2019
3350.0,A,NR,T,Y75,BE35,2020
3518.0,A,NR,T,Y75,BE35,2021
4683.0,A,NR,T,Y75,BE35,2022
4847.0,A,NR,T,Y75,BE35,2023
5030.0,A,NR,T,Y75,BE35,2024
4860.0,A,NR,T,Y75,BE35,2025
2754.0,A,NR,T,Y76,BE35,1990
2836.0,A,NR,T,Y76,BE35,1991
2392.0,A,NR,T,Y76,BE35,1992
2039.0,A,NR,T,Y76,BE35,1993
1772.0,A,NR,T,Y76,BE35,1994
1925.0,A,NR,T,Y76,BE35,1995
2489.0,A,NR,T,Y76,BE35,1996
3463.0,A,NR,T,Y76,BE35,1997
3404.0,A,NR,T,Y76,BE35,1998
3409.0,A,NR,T,Y76,BE35,1999
3390.0,A,NR,T,Y76,BE35,2000
3437.0,A,NR,T,Y76,BE35,2001
3584.0,A,NR,T,Y76,BE35,2002
3510.0,A,NR,T,Y76,BE35,2003
3390.0,A,NR,T,Y76,BE35,2004
3442.0,A,NR,T,Y76,BE35,2005
3474.0,A,NR,T,Y76,BE35,2006
3599.0,A,NR,T,Y76,BE35,2007
3619.0,A,NR,T,Y76,BE35,2008
3539.0,A,NR,T,Y76,BE35,2009
3263.0,A,NR,T,Y76,BE35,2010
3340.0,A,NR,T,Y76,BE35,2011
3127.0,A,NR,T,Y76,BE35,2012
3289.0,A,NR,T,Y76,BE35,2013
3310.0,A,NR,T,Y76,BE35,2014
3421.0,A,NR,T,Y76,BE35,2015
3438.0,A,NR,T,Y76,BE35,2016
3095.0,A,NR,T,Y76,BE35,2017
2743.0,A,NR,T,Y76,BE35,2018
2755.0,A,NR,T,Y76,BE35,2019
3100.0,A,NR,T,Y76,BE35,2020
3256.0,A,NR,T,Y76,BE35,2021
3406.0,A,NR,T,Y76,BE35,2022
4566.0,A,NR,T,Y76,BE35,2023
4703.0,A,NR,T,Y76,BE35,2024
4897.0,A,NR,T,Y76,BE35,2025
2752.0,A,NR,T,Y77,BE35,1990
2607.0,A,NR,T,Y77,BE35,1991
2708.0,A,NR,T,Y77,BE35,1992
2267.0,A,NR,T,Y77,BE35,1993
1944.0,A,NR,T,Y77,BE35,1994
1692.0,A,NR,T,Y77,BE35,1995
1818.0,A,NR,T,Y77,BE35,1996
2351.0,A,NR,T,Y77,BE35,1997
3298.0,A,NR,T,Y77,BE35,1998
3242.0,A,NR,T,Y77,BE35,1999
3241.0,A,NR,T,Y77,BE35,2000
3259.0,A,NR,T,Y77,BE35,2001
3291.0,A,NR,T,Y77,BE35,2002
3423.0,A,NR,T,Y77,BE35,2003
3375.0,A,NR,T,Y77,BE35,2004
3261.0,A,NR,T,Y77,BE35,2005
3305.0,A,NR,T,Y77,BE35,2006
3331.0,A,NR,T,Y77,BE35,2007
3488.0,A,NR,T,Y77,BE35,2008
3488.0,A,NR,T,Y77,BE35,2009
3424.0,A,NR,T,Y77,BE35,2010
3143.0,A,NR,T,Y77,BE35,2011
3210.0,A,NR,T,Y77,BE35,2012
3037.0,A,NR,T,Y77,BE35,2013
3184.0,A,NR,T,Y77,BE35,2014
3199.0,A,NR,T,Y77,BE35,2015
3306.0,A,NR,T,Y77,BE35,2016
3301.0,A,NR,T,Y77,BE35,2017
2957.0,A,NR,T,Y77,BE35,2018
2657.0,A,NR,T,Y77,BE35,2019
2669.0,A,NR,T,Y77,BE35,2020
2986.0,A,NR,T,Y77,BE35,2021
3152.0,A,NR,T,Y77,BE35,2022
3282.0,A,NR,T,Y77,BE35,2023
4424.0,A,NR,T,Y77,BE35,2024
4583.0,A,NR,T,Y77,BE35,2025
2303.0,A,NR,T,Y78,BE35,1990
2603.0,A,NR,T,Y78,BE35,1991
2475.0,A,NR,T,Y78,BE35,1992
2577.0,A,NR,T,Y78,BE35,1993
2138.0,A,NR,T,Y78,BE35,1994
1831.0,A,NR,T,Y78,BE35,1995
1592.0,A,NR,T,Y78,BE35,1996
1726.0,A,NR,T,Y78,BE35,1997
2225.0,A,NR,T,Y78,BE35,1998
3129.0,A,NR,T,Y78,BE35,1999
3078.0,A,NR,T,Y78,BE35,2000
3094.0,A,NR,T,Y78,BE35,2001
3104.0,A,NR,T,Y78,BE35,2002
3113.0,A,NR,T,Y78,BE35,2003
3263.0,A,NR,T,Y78,BE35,2004
3255.0,A,NR,T,Y78,BE35,2005
3108.0,A,NR,T,Y78,BE35,2006
3166.0,A,NR,T,Y78,BE35,2007
3191.0,A,NR,T,Y78,BE35,2008
3352.0,A,NR,T,Y78,BE35,2009
3359.0,A,NR,T,Y78,BE35,2010
3299.0,A,NR,T,Y78,BE35,2011
3008.0,A,NR,T,Y78,BE35,2012
3078.0,A,NR,T,Y78,BE35,2013
2914.0,A,NR,T,Y78,BE35,2014
3091.0,A,NR,T,Y78,BE35,2015
3077.0,A,NR,T,Y78,BE35,2016
3181.0,A,NR,T,Y78,BE35,2017
3173.0,A,NR,T,Y78,BE35,2018
2859.0,A,NR,T,Y78,BE35,2019
2569.0,A,NR,T,Y78,BE35,2020
2544.0,A,NR,T,Y78,BE35,2021
2879.0,A,NR,T,Y78,BE35,2022
3043.0,A,NR,T,Y78,BE35,2023
3173.0,A,NR,T,Y78,BE35,2024
4261.0,A,NR,T,Y78,BE35,2025
2294.0,A,NR,T,Y79,BE35,1990
2161.0,A,NR,T,Y79,BE35,1991
2423.0,A,NR,T,Y79,BE35,1992
2318.0,A,NR,T,Y79,BE35,1993
2437.0,A,NR,T,Y79,BE35,1994
2008.0,A,NR,T,Y79,BE35,1995
1738.0,A,NR,T,Y79,BE35,1996
1507.0,A,NR,T,Y79,BE35,1997
1622.0,A,NR,T,Y79,BE35,1998
2096.0,A,NR,T,Y79,BE35,1999
2932.0,A,NR,T,Y79,BE35,2000
2896.0,A,NR,T,Y79,BE35,2001
2919.0,A,NR,T,Y79,BE35,2002
2946.0,A,NR,T,Y79,BE35,2003
2946.0,A,NR,T,Y79,BE35,2004
3080.0,A,NR,T,Y79,BE35,2005
3060.0,A,NR,T,Y79,BE35,2006
2975.0,A,NR,T,Y79,BE35,2007
3021.0,A,NR,T,Y79,BE35,2008
3046.0,A,NR,T,Y79,BE35,2009
3199.0,A,NR,T,Y79,BE35,2010
3207.0,A,NR,T,Y79,BE35,2011
3153.0,A,NR,T,Y79,BE35,2012
2871.0,A,NR,T,Y79,BE35,2013
2939.0,A,NR,T,Y79,BE35,2014
2799.0,A,NR,T,Y79,BE35,2015
2972.0,A,NR,T,Y79,BE35,2016
2933.0,A,NR,T,Y79,BE35,2017
3030.0,A,NR,T,Y79,BE35,2018
3035.0,A,NR,T,Y79,BE35,2019
2738.0,A,NR,T,Y79,BE35,2020
2450.0,A,NR,T,Y79,BE35,2021
2444.0,A,NR,T,Y79,BE35,2022
2750.0,A,NR,T,Y79,BE35,2023
2923.0,A,NR,T,Y79,BE35,2024
3043.0,A,NR,T,Y79,BE35,2025
2046.0,A,NR,T,Y80,BE35,1990
2125.0,A,NR,T,Y80,BE35,1991
1999.0,A,NR,T,Y80,BE35,1992
2244.0,A,NR,T,Y80,BE35,1993
2159.0,A,NR,T,Y80,BE35,1994
2283.0,A,NR,T,Y80,BE35,1995
1868.0,A,NR,T,Y80,BE35,1996
1627.0,A,NR,T,Y80,BE35,1997
1395.0,A,NR,T,Y80,BE35,1998
1529.0,A,NR,T,Y80,BE35,1999
1957.0,A,NR,T,Y80,BE35,2000
2713.0,A,NR,T,Y80,BE35,2001
2710.0,A,NR,T,Y80,BE35,2002
2761.0,A,NR,T,Y80,BE35,2003
2789.0,A,NR,T,Y80,BE35,2004
2763.0,A,NR,T,Y80,BE35,2005
2919.0,A,NR,T,Y80,BE35,2006
2851.0,A,NR,T,Y80,BE35,2007
2821.0,A,NR,T,Y80,BE35,2008
2861.0,A,NR,T,Y80,BE35,2009
2905.0,A,NR,T,Y80,BE35,2010
3028.0,A,NR,T,Y80,BE35,2011
3023.0,A,NR,T,Y80,BE35,2012
2981.0,A,NR,T,Y80,BE35,2013
2699.0,A,NR,T,Y80,BE35,2014
2808.0,A,NR,T,Y80,BE35,2015
2658.0,A,NR,T,Y80,BE35,2016
2802.0,A,NR,T,Y80,BE35,2017
2804.0,A,NR,T,Y80,BE35,2018
2884.0,A,NR,T,Y80,BE35,2019
2910.0,A,NR,T,Y80,BE35,2020
2599.0,A,NR,T,Y80,BE35,2021
2352.0,A,NR,T,Y80,BE35,2022
2330.0,A,NR,T,Y80,BE35,2023
2631.0,A,NR,T,Y80,BE35,2024
2815.0,A,NR,T,Y80,BE35,2025
1805.0,A,NR,T,Y81,BE35,1990
1883.0,A,NR,T,Y81,BE35,1991
1962.0,A,NR,T,Y81,BE35,1992
1845.0,A,NR,T,Y81,BE35,1993
2097.0,A,NR,T,Y81,BE35,1994
1986.0,A,NR,T,Y81,BE35,1995
2105.0,A,NR,T,Y81,BE35,1996
1736.0,A,NR,T,Y81,BE35,1997
1513.0,A,NR,T,Y81,BE35,1998
1289.0,A,NR,T,Y81,BE35,1999
1439.0,A,NR,T,Y81,BE35,2000
1820.0,A,NR,T,Y81,BE35,2001
2536.0,A,NR,T,Y81,BE35,2002
2539.0,A,NR,T,Y81,BE35,2003
2571.0,A,NR,T,Y81,BE35,2004
2588.0,A,NR,T,Y81,BE35,2005
2573.0,A,NR,T,Y81,BE35,2006
2751.0,A,NR,T,Y81,BE35,2007
2705.0,A,NR,T,Y81,BE35,2008
2661.0,A,NR,T,Y81,BE35,2009
2690.0,A,NR,T,Y81,BE35,2010
2755.0,A,NR,T,Y81,BE35,2011
2861.0,A,NR,T,Y81,BE35,2012
2854.0,A,NR,T,Y81,BE35,2013
