BXL,ANT,LIM,OVL,VlB,WVl,BWA,HAI,LIE,LUX,NAM
83.11064189128491,84.53708125037613,84.445822155471,84.22482389071413,85.03586029701361,84.72215521538881,84.92407878217979,81.0446116483864,81.64428619079969,82.77895949686804,82.19975314995098
83.28736735032909,84.7325587669315,84.6339163169252,84.42270940608677,85.23349869660561,84.93167368512137,85.1333947043331,81.22309200052389,81.81727594490275,82.98086424537189,82.39418352417813
83.46362874507751,84.92753721910084,84.82139691137442,84.62018632334554,85.43058206910088,85.14101297402556,85.34247686679643,81.40191818161529,81.99028603556216,83.18289870471736,82.58878483880117
83.6394394846555,85.12202982090633,85.00827688472394,84.8172664131025,85.62712409926776,85.35018318967109,85.55133970803114,81.5811044658457,82.16332915280779,83.38507417950929,82.78356955529318
83.81481264697773,85.31604939194348,85.19456886677055,85.01396107977695,85.82313804408462,85.55919385253578,85.75999688188232,81.76066458385257,82.33641766286993,83.58740132168516,82.97854955753103
83.98976097997806,85.5096083539265,85.38028517265809,85.21028135361547,86.01863673006814,85.76805386794996,85.9684612359108,81.94061169043633,82.50956359962844,83.78989009493668,83.17373612012499
84.16429690238229,85.70271872637554,85.56543780381193,85.40623788177334,86.21363254967284,85.97677149690888,86.17674478830338,82.12095833072908,82.68277865495344,83.99254973799798,83.36913987539322
84.33843250401836,85.89539212144959,85.75003844834153,85.60184091847682,86.4081374567746,86.18535432591452,86.3848587035313,82.30171640498054,82.85607416794417,84.19538872701071,83.56477077914718
84.51217954566104,86.08763973793857,85.93409848090208,85.79710031429266,86.60216296125272,86.39380923603059,86.59281326694814,82.48289713214164,83.02946111308158,84.39841473719409,83.76063807546903
84.68554945840987,86.27947235443116,86.11762896200935,85.99202550453816,86.79572012269828,86.60214237134674,86.80061785853476,82.66451101244519,83.20295008731762,84.60163460406793,83.95675026068447
84.85855334260077,86.47090032168548,86.30064063680325,86.18662549687615,86.98881954327834,86.81035910706632,87.00828092601586,82.84656778919921,83.3765512961331,84.80505428448919,84.15311504674914
85.03120196625443,86.66193355423228,86.48314393325828,86.38090885814519,87.18147135979522,87.01846401744469,87.21580995758563,83.0290764100253,83.5502745386059,85.00867881777671,84.34973932427982
85.20350576306818,86.85258152125024,86.66514895984398,86.57488370048537,87.37368523498749,87.22646084381566,87.4232114544968,83.21204498778943,83.72412919154065,85.21251228720799,84.54662912547981
85.37547482995888,87.04285323676088,86.84666550263942,86.76855766682746,87.56547034812522,87.43435246295482,87.63049090377096,83.3954807614803,83.89812419271848,85.41655778218053,84.74378958721073
85.54711892416884,87.23275724919313,87.0277030219095,86.96193791582219,87.75683538496071,87.64214085603349,87.83765275130234,83.57939005730515,84.07226802333751,85.62081736133305,84.94122491447925
85.71844745994846,87.42230163038028,87.20827064815714,87.15503110629345,87.94778852710276,87.84982707842316,88.04470037562808,83.76377825027477,84.24656868972119,85.82529201692483,85.13893834460661
85.88946950483212,87.6114939640538,87.38837717766435,87.3478433813071,88.13833744088764,88.05741123061117,88.25163606264151,83.94864972655643,84.42103370438086,86.02998164076962,85.3369321123562
86.06019377552812,87.80034133390873,87.56803106754437,87.540380351954,88.32848926582952,88.26489243048728,88.45846098152568,84.13400784687465,84.59567006652951,86.2348849920147,85.53520741629238
86.23062863344417,87.98885031131863,87.74724043032657,87.7326470809509,88.51825060273677,88.47226878725935,88.66517516217965,84.31985491123746,84.77048424214648,86.43999966705081,85.733764386643
