IDF,CVL,BOU,FCO,BN,HN,NPC,PIC,ALS,CHA,LOR,PDL,BRE,AQU,LIM,POI,LR,MPY,AUV,RA,PACA,COR
94.43884701942325,89.43419878018037,89.91334056881763,90.86337668795694,89.6441680389611,89.32911019650946,89.12809710785604,88.33313116287131,91.19013943832854,88.88748357811046,89.90409597976041,91.39568885915723,91.11337378836828,91.11420923372322,90.02120826331564,90.75885138131794,91.0470679463632,91.08423239359756,90.41045827190122,91.9560806272497,91.095535628235,91.40532792598272
94.67026477577818,89.60009798228259,90.10286465706952,91.058513574546,89.82842855601471,89.52072007171978,89.3361266659191,88.51590018246213,91.40633924956795,89.07227317218322,90.10214524942697,91.58957357770181,91.32424826211631,91.30613685216206,90.20149676007189,90.94972986398675,91.2490057216498,91.2719958372697,90.60646226384429,92.14622479049262,91.2867327480326,91.60097226292882
94.90052572029771,89.76596322489307,90.29231662536489,91.25341423646032,90.01265190349851,89.71231073320376,89.54398095700616,88.69871322073523,91.6224243562874,89.25711119900951,90.30009911490684,91.78317375225942,91.53482619522072,91.49787856918837,90.38166773235994,91.14054019641456,91.45084169317184,91.4597239856065,90.80230372342801,92.33597241389772,91.47773047362722,91.7963079281193
95.1295742554722,89.93178453752172,90.48167377448391,91.44805619535794,90.19681714630823,89.9038569217002,89.75163488135051,88.88155707688138,91.83835142304473,89.44197672189216,90.49793592210683,91.97646545933308,91.74507697479763,91.68941049752941,90.56170555257226,91.33125472151215,91.65253645335801,91.6473902614967,90.99796109394252,92.52530695355756,91.66850593655404,91.99131165552923
95.35735553566136,90.09755134306945,90.67091273404465,91.64241629363065,90.38090268804433,90.09533266264664,89.95906259717583,89.06441775309715,92.05407614399029,89.62684806364426,90.69563314885913,92.1694241707204,91.95496914196013,91.88070803593969,90.7415939701081,91.5218449368998,91.85404971393761,91.83496724711581,91.19341201942476,92.7142112261272,91.85903553895452,92.18595953016215
95.58381558216017,90.26325247524188,90.86000950062189,91.83647073611927,90.56488630524716,90.28671131318389,90.16623756565787,89.24728047394638,92.2695533386646,89.81170284277172,90.89316744269104,92.36202479916302,92.16447045840223,92.07174591584969,90.9213161366441,91.71228155755317,92.05534040869382,92.02242673810609,91.38863338422422,92.90266744057054,92.04929500043944,92.38022703404675
95.80890139226231,90.42887619692694,91.04893947722915,92.0301951331538,90.7487451829728,90.47796561037077,90.37313259736715,89.43012970746842,92.48473705010278,89.99651801110723,91.09051466070343,92.55424174498549,92.37354797470174,92.26249824934506,91.10085463257118,91.90253457973992,92.25636679670176,92.20973979947784,91.58360135436256,93.09065723119474,92.23925940620929,92.57408909335751
96.03256104208918,90.59441021949154,91.23767751401645,92.22356454475387,90.93245595157991,90.66906772042817,90.57971990001808,89.61294918796438,92.6995806447455,90.181269892754,91.28764991139958,92.74604894355261,92.58216810004474,92.45293857829294,91.28019149451464,92.09257334598635,92.45708656559556,92.39687682299787,91.77829142052906,93.27816169186806,92.42890325625388,92.76752012648296
96.25474378299306,90.75984172294218,91.42619795002993,92.41655352583018,91.11599472459339,90.85998928882833,90.7859711273455,89.7957219403868,92.91403691365835,90.36593422419543,91.48454759829924,92.93741991337612,92.79029667307779,92.64303992442969,91.45930824385077,92.28236661081671,92.65745693442673,92.58380758582355,91.972678442543,93.46516141129916,92.61820051544896,92.96049409286735
96.47540013139466,90.92515737689862,91.61447465588132,92.60913617222148,91.29933713750901,91.05070149104674,90.99185742892975,89.97843030624921,93.12805817457011,90.55048619542261,91.68118146516684,93.12832780470173,92.99789903359124,92.83277484022459,91.6381859161326,92.47188260701229,92.85743475569522,92.77050131014546,92.16673669511628,93.6516365092629,92.80712466437066,93.15298454245153
96.69448195195578,91.09034336232227,91.80248107717259,92.80128616740251,91.48245838740229,91.24117508379834,91.19734950079005,90.16105597096923,93.34159637425076,90.73490049193197,91.877524642677,93.31874544840981,93.20494009474403,93.02211546033259,91.81680509132977,92.66108911213816,93.05697661615356,92.9569267235985,92.36043991474075,93.83756667364904,92.9956487506465,93.34496466553964
96.91194253402963,91.25538539394061,91.99019027852165,92.99297682970165,91.6653332732038,91.4313804565782,91.40241763656793,90.3435799925506,93.55460319076371,90.91915133744507,92.07354969633838,93.50864540506551,93.41138441554365,93.21103355345518,91.99514592479203,92.84995351509815,93.25603893601019,93.14305212020639,92.55376134752638,94.02293119821253,93.18374544066576,93.53640734291957
